labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE
277,12,UT,2,2003-07-17,2003-07-20,3,2003,7,0.0,0.0,38.55574166666667,38.554,0.02740000000000009,-109.05424999999998,-109.06055,0.046599999999997976,358.7,360.6,20.32951280550251,79.09999999999997,519.7,449.7,472.81369769421093,1651.3,"(38.45832, -109.82126)",38.45832,-109.82126,POINT (-109.82126 38.45832),5.5,23
279,9,ID,1,2003-07-09,2003-08-07,30,2003,7,0.0,1.0,42.68095555555556,42.68,0.011199999999995214,-111.59165555555555,-111.5927,0.015799999999998704,324.8888888888889,319.4,11.272027817172525,34.60000000000002,52.75555555555555,36.3,40.75932749417951,133.2,"(42.661298, -111.591443)",42.661298,-111.591443,POINT (-111.591443 42.661298),4.2,18
283,11,CO,1,2003-07-20,2003-07-20,1,2003,7,0.0,0.0,38.00388181818182,38.0033,0.01950000000000074,-108.45664545454544,-108.4576,0.03300000000000125,426.24545454545455,413.8,48.270433261705115,136.5,1028.7727272727277,1212.1,659.376949992808,1758.0,"(37.9378720009151, -107.813061)",37.9378720009151,-107.813061,POINT (-107.813061 37.9378720009151),1.1,5
288,10,OR,1,2003-07-21,2003-07-23,3,2003,7,0.0,0.0,44.00282,44.0025,0.02009999999999934,-122.56093999999999,-122.56195,0.03180000000000405,341.51,336.6,23.206438282894197,69.5,97.16000000000001,81.05000000000001,58.68488732203548,154.0,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),12.6,52
302,17,OR,1,2003-07-28,2003-07-31,4,2003,7,0.0,0.0,43.35895882352941,43.3585,0.016899999999999693,-122.17585882352944,-122.1775,0.044999999999987494,369.64705882352933,368.1,46.77699912412962,138.3,206.82352941176472,104.6,229.46832441922066,790.8,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),9.4,39
303,19,WA,1,2003-07-29,2003-07-29,1,2003,7,0.0,0.0,47.571373684210535,47.5659,0.06710000000000349,-118.53031578947369,-118.5336,0.05819999999999936,336.7947368421053,333.1,16.55735733356459,65.40000000000003,197.07368421052632,158.5,179.23357151464327,790.0,"(47.12, -118.3819)",47.12,-118.3819,POINT (-118.3819 47.12),8.9,37
304,7,ID,1,2003-07-31,2003-08-01,1,2003,8,0.0,1.0,45.09345714285714,45.0912,0.03059999999999974,-115.82577142857143,-115.8265,0.02590000000000714,359.0428571428571,360.4,20.968774971598215,66.0,149.79999999999998,104.4,116.03413290924355,313.9,"(44.899212817, -116.094872678)",44.899212817,-116.094872678,POINT (-116.094872678 44.899212817),8.4,35
317,29,ID,1,2003-08-10,2003-08-19,9,2003,8,0.0,0.0,45.147544827586195,45.1485,0.03609999999999758,-115.26771034482759,-115.2686,0.05580000000000496,357.84827586206904,352.5,39.1050838920836,175.89999999999998,207.55172413793107,122.5,291.96407389154876,1497.5,"(44.899212817, -116.094872678)",44.899212817,-116.094872678,POINT (-116.094872678 44.899212817),11.0,46
326,66,MT,1,2003-08-10,2003-08-19,9,2003,8,0.0,0.0,47.43466969696969,47.43735,0.05250000000000199,-113.78578030303031,-113.79124999999999,0.12109999999999843,347.3909090909091,346.05,21.10257532422726,98.09999999999997,152.76818181818177,84.4,161.32844106079034,734.0,"(47.526878332, -114.1015017)",47.526878332,-114.1015017,POINT (-114.1015017 47.526878332),30.7,90
330,11,WA,1,2003-08-11,2003-08-13,2,2003,8,0.0,0.0,48.87960909090909,48.8796,0.02489999999999526,-117.67583636363639,-117.6753,0.051400000000001,343.09090909090907,339.4,19.228596128966593,55.099999999999966,105.48181818181816,69.9,71.60523469945223,203.5,"(48.544722, -117.903611)",48.544722,-117.903611,POINT (-117.903611 48.544722),5.9,25
340,14,MT,1,2003-08-14,2003-08-16,3,2003,8,0.0,0.0,45.81381428571429,45.8147,0.053199999999996805,-106.17524285714283,-106.17075,0.091700000000003,354.7857142857142,336.65,35.863091315185294,105.30000000000001,233.1857142857143,36.8,396.70835801465205,1347.6000000000001,"(45.648328214, -106.55724716)",45.648328214,-106.55724716,POINT (-106.55724716 45.648328214),23.6,75
346,15,WA,1,2003-08-15,2003-08-21,7,2003,8,0.0,0.0,48.96514,48.9701,0.06629999999999825,-118.39622666666668,-118.3962,0.05839999999999179,337.74666666666667,327.9,24.96053647164622,77.60000000000002,101.18000000000004,84.1,88.8265179195621,281.1,"(48.544722, -117.903611)",48.544722,-117.903611,POINT (-117.903611 48.544722),25.2,79
350,12,CA,1,2003-08-18,2003-08-19,1,2003,8,0.0,0.0,33.976350000000004,33.97645,0.03359999999999985,-117.168725,-117.16929999999999,0.04590000000000316,379.20000000000005,365.85,25.74211264904968,85.10000000000002,406.1333333333334,278.8,353.39011236189316,1117.8,"(34.1066780008763, -117.274063)",34.1066780008763,-117.274063,POINT (-117.274063 34.1066780008763),16.5,60
357,24,MT,1,2003-08-20,2003-08-22,2,2003,8,0.0,0.0,47.80903750000001,47.8077,0.02949999999999875,-113.31619166666665,-113.31625,0.08950000000000102,346.0208333333333,342.15,21.96190336185283,73.69999999999999,98.0958333333333,67.15,104.51337538352674,516.3,"(47.69216063, -114.163171686)",47.69216063,-114.163171686,POINT (-114.163171686 47.69216063),54.6,148
364,25,MT,1,2003-08-22,2003-09-06,16,2003,9,0.0,1.0,48.006000000000014,48.0055,0.07019999999999982,-113.70002400000001,-113.6975,0.09210000000000207,337.75999999999993,330.6,19.02207051471176,66.39999999999998,72.884,50.6,67.14585293721919,272.6,"(47.69216063, -114.163171686)",47.69216063,-114.163171686,POINT (-114.163171686 47.69216063),17.2,62
364,25,MT,1,2003-08-22,2003-09-06,16,2003,9,0.0,1.0,48.006000000000014,48.0055,0.07019999999999982,-113.70002400000001,-113.6975,0.09210000000000207,337.75999999999993,330.6,19.02207051471176,66.39999999999998,72.884,50.6,67.14585293721919,272.6,"(47.69216063, -114.163171686)",47.69216063,-114.163171686,POINT (-114.163171686 47.69216063),17.5,62
369,9,MT,1,2003-09-01,2003-09-06,5,2003,9,0.0,0.0,47.80508888888889,47.7952,0.06029999999999802,-113.33689999999999,-113.3622,0.10649999999999693,333.3888888888889,327.7,14.379711788179591,39.69999999999999,67.91111111111111,33.5,69.59796053844617,178.9,"(47.69216063, -114.163171686)",47.69216063,-114.163171686,POINT (-114.163171686 47.69216063),17.2,62
369,9,MT,1,2003-09-01,2003-09-06,5,2003,9,0.0,0.0,47.80508888888889,47.7952,0.06029999999999802,-113.33689999999999,-113.3622,0.10649999999999693,333.3888888888889,327.7,14.379711788179591,39.69999999999999,67.91111111111111,33.5,69.59796053844617,178.9,"(47.69216063, -114.163171686)",47.69216063,-114.163171686,POINT (-114.163171686 47.69216063),17.5,62
371,45,ID,1,2003-09-03,2003-09-06,3,2003,9,0.0,0.0,48.719437777777785,48.7214,0.03180000000000405,-116.45887333333336,-116.4561,0.07809999999999206,363.7333333333333,357.4,30.274809510698677,104.0,255.56444444444452,155.3,234.49820909914655,945.6999999999999,"(48.70548637, -116.37000144)",48.70548637,-116.37000144,POINT (-116.37000144 48.70548637),19.7,67
395,32,CA,1,2003-10-02,2003-10-27,26,2003,10,0.0,0.0,36.11265312500001,36.11195,0.030700000000003058,-118.2232875,-118.22585,0.08220000000000027,346.2125000000001,347.05,20.170207189429558,60.69999999999999,126.93749999999997,97.55,96.16365335097483,336.4,"(36.487823, -117.871036)",36.487823,-117.871036,POINT (-117.871036 36.487823),1.0,4
397,7,MT,1,2003-10-06,2003-10-06,1,2003,10,0.0,0.0,48.892271428571426,48.8913,0.03569999999999851,-115.9514142857143,-115.9474,0.04080000000000439,358.0142857142857,355.1,6.557293285959922,19.099999999999966,85.34285714285714,78.7,20.584529558453777,59.900000000000006,"(48.70548637, -116.37000144)",48.70548637,-116.37000144,POINT (-116.37000144 48.70548637),10.8,45
407,8,MT,1,2003-10-21,2003-10-24,3,2003,10,0.0,0.0,47.7189,47.75555,0.1424999999999983,-115.11665,-115.1129,0.087600000000009,356.82500000000005,353.04999999999995,10.537924707591026,31.100000000000023,201.01250000000002,97.55,204.8081432358447,487.6,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),5.1,21
409,552,CA,1,2003-10-24,2003-10-30,7,2003,10,0.0,0.0,34.40517644927539,34.3866,0.28479999999999706,-118.78726521739141,-118.80495,0.5668000000000006,366.52101449275403,360.35,35.184482850422775,182.8,336.1599637681158,180.75,437.1553579848709,3619.8,"(34.404281, -118.80998)",34.404281,-118.80998,POINT (-118.80998 34.404281),13.9,55
412,235,CA,1,2003-10-26,2003-10-30,5,2003,10,0.0,0.0,33.20361234042551,33.2067,0.14260000000000161,-116.91049319148944,-116.9002,0.22239999999999327,379.1089361702128,371.5,42.30629720327062,183.89999999999998,460.61319148936195,191.8,578.2394706551357,2905.5,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),7.3,30
412,235,CA,1,2003-10-26,2003-10-30,5,2003,10,0.0,0.0,33.20361234042551,33.2067,0.14260000000000161,-116.91049319148944,-116.9002,0.22239999999999327,379.1089361702128,371.5,42.30629720327062,183.89999999999998,460.61319148936195,191.8,578.2394706551357,2905.5,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),7.0,29
430,178,NM,1,2004-05-16,2004-06-14,30,2004,5,0.0,1.0,33.60578988764047,33.60825,0.12020000000000408,-105.35481797752804,-105.34895,0.31980000000000075,359.64662921348304,355.6,33.748891840148055,140.29999999999995,315.62808988764044,134.25,526.6609725406478,2841.9,"(33.4688085496206, -105.535443914569)",33.4688085496206,-105.535443914569,POINT (-105.535443914569 33.4688085496206),7.1,30
436,22,AZ,1,2004-06-09,2004-06-11,3,2004,6,0.0,0.0,33.868559090909095,33.865300000000005,0.04169999999999874,-109.32021363636362,-109.3189,0.09029999999999916,372.1090909090909,365.4,28.2079169753206,118.09999999999997,179.72727272727272,112.35,200.77867981535854,895.4,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),3.7,15
439,6,NM,1,2004-06-15,2004-06-17,2,2004,6,0.0,0.0,34.23178333333333,34.2299,0.049900000000000944,-106.16666666666667,-106.16675000000001,0.05920000000000414,379.0833333333333,371.70000000000005,25.033690632159423,59.19999999999999,596.55,385.25,539.3112672659454,1284.8,"(33.8695926935384, -106.85258406248)",33.8695926935384,-106.85258406248,POINT (-106.85258406248 33.8695926935384),4.3,18
441,9,CA,1,2004-06-25,2004-06-26,1,2004,6,0.0,0.0,36.15641111111111,36.1538,0.015099999999996783,-118.1367111111111,-118.138,0.01860000000000639,332.83333333333326,326.7,17.500999971430197,47.89999999999998,78.55555555555556,39.4,57.84859788947159,154.7,"(36.487823, -117.871036)",36.487823,-117.871036,POINT (-117.871036 36.487823),6.0,25
445,121,AZ,1,2004-06-27,2004-07-08,11,2004,7,0.0,1.0,32.70291157024795,32.6992,0.1167999999999978,-109.86821157024801,-109.8492,0.20310000000000628,355.85619834710775,351.3,32.418088810009515,149.2,211.9413223140495,84.7,324.09540227876863,1623.2,"(32.00941, -109.38906)",32.00941,-109.38906,POINT (-109.38906 32.00941),5.8,24
451,50,CA,1,2004-07-13,2004-07-23,11,2004,7,0.0,0.0,37.675912000000004,37.67465,0.048500000000004206,-119.55209400000001,-119.55395,0.06680000000000064,361.664,357.2,38.43353531402873,182.60000000000002,194.09400000000002,84.0,287.010074067665,1616.7,"(37.748707, -119.587094)",37.748707,-119.587094,POINT (-119.587094 37.748707),81.6,164
452,19,CA,1,2004-07-13,2004-07-14,2,2004,7,0.0,0.0,33.20736315789474,33.2056,0.044199999999996464,-116.65907368421054,-116.6593,0.09149999999999636,382.52631578947376,383.1,34.8709022619347,139.79999999999995,432.61578947368423,218.4,543.0037796708621,2125.9,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),12.4,52
452,19,CA,1,2004-07-13,2004-07-14,2,2004,7,0.0,0.0,33.20736315789474,33.2056,0.044199999999996464,-116.65907368421054,-116.6593,0.09149999999999636,382.52631578947376,383.1,34.8709022619347,139.79999999999995,432.61578947368423,218.4,543.0037796708621,2125.9,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),14.0,55
458,23,CA,1,2004-07-23,2004-07-26,3,2004,7,0.0,0.0,40.825521739130444,40.8283,0.05530000000000257,-121.07374782608694,-121.0718,0.08480000000000132,343.40434782608696,342.6,17.526537755406792,56.89999999999998,125.02173913043477,59.3,155.07429878059256,547.1,"(40.53999, -121.57646)",40.53999,-121.57646,POINT (-121.57646 40.53999),3.3,14
462,12,NV,1,2004-07-30,2004-08-01,3,2004,8,0.0,1.0,38.316750000000006,38.319199999999995,0.027000000000001023,-115.52184166666666,-115.5211,0.03900000000000148,334.68333333333334,331.6,15.143365383940102,43.60000000000002,82.14166666666668,48.45,61.102975055279096,174.5,"(39.00512, -114.21593)",39.00512,-114.21593,POINT (-114.21593 39.00512),2.9,12
485,25,CA,1,2004-09-02,2004-09-09,7,2004,9,0.0,0.0,40.510280000000016,40.509,0.03549999999999898,-121.343196,-121.3417,0.04219999999999402,337.30400000000003,327.7,19.13351074249923,75.90000000000003,65.40799999999999,49.5,53.4017081499584,203.4,"(40.53999, -121.57646)",40.53999,-121.57646,POINT (-121.57646 40.53999),4.3,18
486,8,AZ,1,2004-09-02,2004-09-03,1,2004,9,0.0,0.0,36.2478375,36.2482,0.034699999999993736,-112.0184625,-112.0123,0.027899999999988268,347.37499999999994,333.85,33.78874495618748,90.69999999999999,243.53750000000005,147.15,253.17961403771378,709.7,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),6.7,28
489,11,WA,1,2004-08-31,2004-09-08,9,2004,9,0.0,1.0,46.136354545454545,46.1318,0.10050000000000381,-118.25042727272726,-118.2663,0.2283999999999935,376.0,366.2,26.60545056938522,68.60000000000002,377.47272727272735,279.0,314.073151004377,886.1,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),5.7,24
491,6,ID,1,2004-09-10,2004-09-10,1,2004,9,0.0,0.0,45.74481666666667,45.744299999999996,0.009900000000001796,-115.95503333333333,-115.953,0.027000000000001023,385.8166666666666,380.29999999999995,20.219240012094094,56.30000000000001,256.03333333333336,223.7,119.6080376340431,338.5,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),6.3,26
493,17,AZ,1,2004-09-13,2004-09-18,5,2004,9,0.0,0.0,36.184135294117645,36.1823,0.07800000000000296,-111.99664705882353,-111.9957,0.028400000000004866,384.24705882352936,383.7,45.593943096192326,167.40000000000003,297.1470588235294,195.6,350.2956324978358,1408.1,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),3.4,14
494,8,AZ,1,2004-09-10,2004-10-03,23,2004,9,0.0,1.0,33.4160375,33.4164,0.007500000000000284,-110.86138749999999,-110.86155,0.014399999999994861,333.8625,326.9,14.087576847299593,35.10000000000002,40.8125,36.3,16.571441656398775,45.10000000000001,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),4.7,20
497,7,NV,1,2004-09-25,2004-09-25,1,2004,9,0.0,0.0,41.894014285714285,41.8953,0.025500000000000966,-119.73117142857141,-119.7311,0.011600000000001387,381.11428571428576,384.5,14.93903483846135,46.19999999999999,404.9285714285714,527.6,291.68430259606424,764.3,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),5.5,23
499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.015200000000000102,-116.79424999999999,-116.79400000000001,0.025500000000008072,370.9166666666667,367.85,12.49342493740875,28.900000000000034,284.6833333333334,285.75,176.21966311018377,421.20000000000005,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),9.5,40
499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.015200000000000102,-116.79424999999999,-116.79400000000001,0.025500000000008072,370.9166666666667,367.85,12.49342493740875,28.900000000000034,284.6833333333334,285.75,176.21966311018377,421.20000000000005,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),9.2,38
499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.015200000000000102,-116.79424999999999,-116.79400000000001,0.025500000000008072,370.9166666666667,367.85,12.49342493740875,28.900000000000034,284.6833333333334,285.75,176.21966311018377,421.20000000000005,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),10.2,43
501,9,ID,2,2004-09-27,2004-09-29,2,2004,9,0.0,0.0,47.21445555555556,47.2182,0.06450000000000244,-116.96499999999999,-116.96,0.16699999999998738,369.3222222222223,360.7,22.7855643872265,69.30000000000001,133.1222222222222,81.1,104.29124816802435,329.3,"(47.338604592, -116.885623481)",47.338604592,-116.885623481,POINT (-116.885623481 47.338604592),12.8,52
503,16,WA,1,2004-10-04,2004-10-15,12,2004,10,0.0,0.0,46.14251249999999,46.1418,0.18140000000000356,-118.14618749999998,-118.1558,0.21930000000000405,363.17500000000007,359.95000000000005,15.177505284685838,50.39999999999998,133.75625,93.15,96.10166123260652,328.0,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),7.0,29
510,6,ID,1,2004-10-14,2004-10-15,1,2004,10,0.0,0.0,47.10225,47.07355,0.10640000000000072,-116.76661666666666,-116.7662,0.017200000000002547,342.15000000000003,340.1,16.870417896424495,51.19999999999999,124.7,99.4,94.20494679155655,228.0,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),17.6,63
514,7,ID,1,2005-04-22,2005-05-01,9,2005,5,0.0,1.0,47.12452857142858,47.1211,0.051300000000004786,-116.52672857142856,-116.5332,0.04019999999999868,358.41428571428565,361.1,11.654817111596463,31.599999999999966,343.7,389.4,164.9050029562475,465.7,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),8.2,34
515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.886089999999996,33.88125,0.06499999999999773,-111.69857999999999,-111.69715,0.052099999999995816,339.91999999999996,335.85,22.934389510562994,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),25.7,80
515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.886089999999996,33.88125,0.06499999999999773,-111.69857999999999,-111.69715,0.052099999999995816,339.91999999999996,335.85,22.934389510562994,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),6.5,27
515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.886089999999996,33.88125,0.06499999999999773,-111.69857999999999,-111.69715,0.052099999999995816,339.91999999999996,335.85,22.934389510562994,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),6.3,26
517,13,NV,1,2005-06-03,2005-06-06,3,2005,6,0.0,0.0,36.90989230769231,36.8857,0.11469999999999914,-116.4834846153846,-116.4875,0.11990000000000123,342.90000000000003,332.4,22.919133200596104,73.10000000000002,79.86923076923077,80.2,49.617325344671436,168.1,"(36.508611, -116.847778)",36.508611,-116.847778,POINT (-116.847778 36.508611),5.1,21
518,7,NV,1,2005-06-03,2005-06-03,1,2005,6,0.0,0.0,36.92497142857143,36.9282,0.03730000000000189,-114.80681428571427,-114.8097,0.015199999999992997,371.0285714285714,369.6,7.828093485584319,21.80000000000001,102.2,94.2,27.340507188663,73.5,"(36.3910300009014, -114.907429)",36.3910300009014,-114.907429,POINT (-114.907429 36.3910300009014),3.7,15
520,15,AZ,1,2005-06-17,2005-06-21,4,2005,6,0.0,0.0,32.68823333333333,32.7078,0.15370000000000061,-112.97472666666665,-113.002,0.17070000000001073,340.38,344.8,18.933311535869414,49.30000000000001,46.28666666666667,47.1,28.196956944897103,83.69999999999999,"(31.949999722, -112.801)",31.949999722,-112.801,POINT (-112.801 31.949999722),9.7,40
523,19,AZ,1,2005-06-22,2005-06-24,2,2005,6,0.0,0.0,33.74059999999999,33.7362,0.06050000000000466,-111.2799,-111.2847,0.10030000000000427,345.0894736842106,328.8,26.75547492750767,81.60000000000002,101.27894736842106,48.3,90.0003245608183,298.90000000000003,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),14.6,56
532,6,WA,1,2005-06-26,2005-06-26,1,2005,6,0.0,0.0,46.46328333333333,46.461349999999996,0.11710000000000065,-118.54915,-118.54755,0.04970000000000141,329.31666666666666,327.4,9.907858833606126,24.600000000000023,32.516666666666666,27.8,14.990585934734728,39.3,"(46.53138631, -118.21774601)",46.53138631,-118.21774601,POINT (-118.21774601 46.53138631),4.7,20
534,52,NM,1,2005-06-19,2005-07-21,33,2005,7,0.0,1.0,33.47372115384616,33.47565,0.2359000000000009,-108.2798173076923,-108.2808,0.3091000000000008,345.2865384615386,345.65,21.077532214502565,87.5,91.77884615384613,65.0,82.67666132624309,399.3,"(33.2205021725552, -108.235718592279)",33.2205021725552,-108.235718592279,POINT (-108.235718592279 33.2205021725552),3.0,13
536,9,AZ,1,2005-07-02,2005-07-15,13,2005,7,0.0,0.0,35.85321111111111,35.8599,0.04259999999999309,-111.92966666666666,-111.933,0.03989999999998872,355.47777777777776,361.7,22.360946859300142,65.90000000000003,104.73333333333333,95.8,56.01290029984165,215.4,"(35.9731167990655, -111.98484632748)",35.9731167990655,-111.98484632748,POINT (-111.98484632748 35.9731167990655),7.5,31
538,14,AZ,1,2005-07-07,2005-07-12,6,2005,7,0.0,0.0,36.19932857142858,36.1952,0.042499999999996874,-112.09225,-112.0924,0.051400000000001,341.8,335.65,22.526565513769597,80.59999999999997,90.22857142857141,49.05,108.96188062148812,399.0,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),25.4,79
546,63,NV,1,2005-07-16,2005-07-18,2,2005,7,0.0,0.0,41.71906349206349,41.6949,0.24220000000000397,-116.46449047619048,-116.4642,0.11659999999999116,363.19682539682526,366.0,30.615829598712633,140.59999999999997,209.50317460317464,142.5,229.4822250255182,1223.9,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),2.5,10
568,8,OR,1,2005-07-28,2005-07-28,1,2005,7,0.0,0.0,44.3353125,44.3343,0.02049999999999841,-117.33787500000001,-117.33815,0.04460000000000264,371.35,370.45000000000005,11.494222151026264,31.19999999999999,206.12500000000003,162.89999999999998,123.7015042061217,331.9,"(44.787583, -117.841447)",44.787583,-117.841447,POINT (-117.841447 44.787583),6.9,29
571,9,OR,1,2005-07-29,2005-07-29,1,2005,7,0.0,0.0,42.29006666666666,42.2875,0.031399999999997874,-121.72681111111112,-121.7254,0.03849999999999909,343.3111111111111,330.7,22.952692894540967,59.400000000000034,98.6111111111111,47.4,86.75128881527415,236.7,"(42.190296, -121.731369)",42.190296,-121.731369,POINT (-121.731369 42.190296),36.6,104
574,22,WA,1,2005-07-31,2005-08-23,24,2005,8,0.0,1.0,46.64148181818182,46.6472,0.06290000000000617,-119.31478636363634,-119.31360000000001,0.11030000000000939,353.6363636363636,347.15,31.57103171089035,132.0,272.3545454545455,161.65,298.1065449150893,1191.8000000000002,"(46.5754, -119.0021)",46.5754,-119.0021,POINT (-119.0021 46.5754),6.8,28
577,7,WA,1,2005-08-05,2005-08-06,2,2005,8,0.0,0.0,47.29784285714286,47.3007,0.02049999999999841,-120.89612857142856,-120.8934,0.05310000000000059,333.4,327.7,13.774130341573894,41.80000000000001,117.39999999999999,82.2,75.11131738959182,213.09999999999997,"(47.598863, -120.664702)",47.598863,-120.664702,POINT (-120.664702 47.598863),3.3,14
578,9,MT,1,2005-08-05,2005-08-07,2,2005,8,0.0,0.0,46.05543333333334,46.0543,0.01559999999999917,-114.38564444444442,-114.3856,0.04600000000000648,338.53333333333336,327.7,19.693780744184203,43.700000000000045,92.04444444444445,72.3,83.11856157187623,255.60000000000002,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),11.9,50
580,12,OR,1,2005-08-08,2005-08-08,1,2005,8,0.0,0.0,43.88325833333334,43.8848,0.058799999999997965,-117.13682499999999,-117.13595000000001,0.055499999999995,335.6416666666666,329.65,18.48470907796414,57.0,66.975,43.7,59.1898505581059,184.1,"(43.787147, -116.959578)",43.787147,-116.959578,POINT (-116.959578 43.787147),10.9,45
581,26,ID,1,2005-08-09,2005-08-13,4,2005,8,0.0,0.0,45.88738461538462,45.88765,0.09319999999999595,-116.04158076923076,-116.04294999999999,0.10730000000000928,346.2307692307693,346.20000000000005,15.857307948848547,70.0,98.58076923076925,75.55,70.89926949824387,291.6,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),10.6,44
582,16,OR,1,2005-08-10,2005-08-13,3,2005,8,0.0,0.0,45.65393125,45.646649999999994,0.10770000000000124,-116.54416250000001,-116.55575,0.09780000000000655,357.88750000000005,357.4,20.768561978785787,82.89999999999998,159.21875,126.0,126.66858710166989,531.5999999999999,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),10.6,44
583,12,ID,1,2005-08-10,2005-08-16,6,2005,8,0.0,0.0,45.96675,45.967,0.03300000000000125,-116.59685833333333,-116.5972,0.028300000000001546,351.98333333333335,354.25,22.990149405712213,86.59999999999997,108.4833333333333,76.65,103.61981938652939,351.9,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),24.9,78
585,9,ID,1,2005-08-11,2005-08-11,1,2005,8,0.0,0.0,43.21476666666667,43.2269,0.07959999999999923,-113.59585555555557,-113.5818,0.12310000000000798,372.5444444444445,364.9,43.42729876215856,127.10000000000002,682.6333333333333,239.8,804.1518964101248,2285.3,"(43.460556, -113.562222)",43.460556,-113.562222,POINT (-113.562222 43.460556),6.9,29
586,7,ID,1,2005-08-11,2005-08-15,5,2005,8,0.0,0.0,45.917385714285714,45.9168,0.017800000000001148,-115.76237142857143,-115.7595,0.022199999999998,359.07142857142856,323.1,50.03544457967486,120.30000000000001,222.55714285714288,32.1,314.7739551760006,859.8,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),18.1,64
592,14,ID,1,2005-08-19,2005-09-08,20,2005,8,0.0,1.0,45.94964285714286,45.94685,0.07509999999999906,-114.97288571428571,-114.97399999999999,0.12590000000000146,354.1571428571429,355.54999999999995,22.36208034514315,67.30000000000001,256.95714285714286,107.5,316.1227018696421,951.1,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),44.6,123
593,17,ID,1,2005-08-21,2005-09-03,13,2005,8,0.0,1.0,44.9981,45.0058,0.05000000000000426,-115.37417647058824,-115.3692,0.06419999999999959,351.5882352941176,352.1,25.91432717515885,99.19999999999999,149.73529411764707,76.2,213.7514588873503,865.6,"(44.899212817, -116.094872678)",44.899212817,-116.094872678,POINT (-116.094872678 44.899212817),8.1,34
