,labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,cluster
72,499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.0152000000000001,-116.79425,-116.794,0.025500000000008,370.9166666666667,367.85,12.49342493740875,28.900000000000038,284.6833333333334,285.75,176.21966311018377,421.2000000000001,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),9.5,40,0
73,499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.0152000000000001,-116.79425,-116.794,0.025500000000008,370.9166666666667,367.85,12.49342493740875,28.900000000000038,284.6833333333334,285.75,176.21966311018377,421.2000000000001,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),9.2,38,0
74,499,6,ID,1,2004-09-27,2004-09-27,1,2004,9,0.0,0.0,43.16213333333334,43.16205,0.0152000000000001,-116.79425,-116.794,0.025500000000008,370.9166666666667,367.85,12.49342493740875,28.900000000000038,284.6833333333334,285.75,176.21966311018377,421.2000000000001,"(43.5625, -116.563611)",43.5625,-116.563611,POINT (-116.563611 43.5625),10.2,43,0
75,501,9,ID,2,2004-09-27,2004-09-29,2,2004,9,0.0,0.0,47.21445555555556,47.2182,0.0645000000000024,-116.965,-116.96,0.1669999999999873,369.3222222222223,360.7,22.7855643872265,69.30000000000001,133.1222222222222,81.1,104.29124816802435,329.3,"(47.338604592, -116.885623481)",47.338604592,-116.885623481,POINT (-116.885623481 47.338604592),12.8,52,0
76,503,16,WA,1,2004-10-04,2004-10-15,12,2004,10,0.0,0.0,46.14251249999999,46.1418,0.1814000000000035,-118.14618749999998,-118.1558,0.219300000000004,363.17500000000007,359.95000000000005,15.177505284685838,50.39999999999998,133.75625,93.15,96.10166123260652,328.0,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),7.0,29,0
77,510,6,ID,1,2004-10-14,2004-10-15,1,2004,10,0.0,0.0,47.10225,47.07355,0.1064000000000007,-116.76661666666666,-116.7662,0.0172000000000025,342.15000000000003,340.1,16.870417896424495,51.19999999999999,124.7,99.4,94.20494679155657,228.0,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),17.6,63,0
78,514,7,ID,1,2005-04-22,2005-05-01,9,2005,5,0.0,1.0,47.12452857142858,47.1211,0.0513000000000047,-116.52672857142856,-116.5332,0.0401999999999986,358.41428571428565,361.1,11.654817111596463,31.59999999999997,343.7,389.4,164.9050029562475,465.7,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),8.2,34,2
79,515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.88609,33.88125,0.0649999999999977,-111.69858,-111.69715,0.0520999999999958,339.92,335.85,22.934389510562998,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),25.7,80,0
80,515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.88609,33.88125,0.0649999999999977,-111.69858,-111.69715,0.0520999999999958,339.92,335.85,22.934389510562998,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),6.5,27,0
81,515,10,AZ,1,2005-05-16,2005-05-16,1,2005,5,0.0,0.0,33.88609,33.88125,0.0649999999999977,-111.69858,-111.69715,0.0520999999999958,339.92,335.85,22.934389510562998,67.0,112.65,74.6,124.67364730901768,409.5,"(33.4881307853725, -111.855442782055)",33.4881307853725,-111.855442782055,POINT (-111.855442782055 33.4881307853725),6.3,26,0
82,517,13,NV,1,2005-06-03,2005-06-06,3,2005,6,0.0,0.0,36.90989230769231,36.8857,0.1146999999999991,-116.4834846153846,-116.4875,0.1199000000000012,342.90000000000003,332.4,22.919133200596104,73.10000000000002,79.86923076923077,80.2,49.61732534467144,168.1,"(36.508611, -116.847778)",36.508611,-116.847778,POINT (-116.847778 36.508611),5.1,21,0
83,518,7,NV,1,2005-06-03,2005-06-03,1,2005,6,0.0,0.0,36.92497142857143,36.9282,0.0373000000000018,-114.80681428571428,-114.8097,0.0151999999999929,371.0285714285714,369.6,7.828093485584319,21.80000000000001,102.2,94.2,27.340507188663,73.5,"(36.3910300009014, -114.907429)",36.3910300009014,-114.907429,POINT (-114.907429 36.3910300009014),3.7,15,0
84,520,15,AZ,1,2005-06-17,2005-06-21,4,2005,6,0.0,0.0,32.68823333333333,32.7078,0.1537000000000006,-112.97472666666664,-113.002,0.1707000000000107,340.38,344.8,18.93331153586941,49.30000000000001,46.28666666666667,47.1,28.196956944897103,83.69999999999999,"(31.949999722, -112.801)",31.949999722,-112.801,POINT (-112.801 31.949999722),9.7,40,0
85,523,19,AZ,1,2005-06-22,2005-06-24,2,2005,6,0.0,0.0,33.74059999999999,33.7362,0.0605000000000046,-111.2799,-111.2847,0.1003000000000042,345.0894736842106,328.8,26.75547492750767,81.60000000000002,101.27894736842106,48.3,90.0003245608183,298.90000000000003,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),14.6,56,0
86,532,6,WA,1,2005-06-26,2005-06-26,1,2005,6,0.0,0.0,46.46328333333333,46.46135,0.1171000000000006,-118.54915,-118.54755,0.0497000000000014,329.31666666666666,327.4,9.907858833606126,24.600000000000023,32.516666666666666,27.8,14.990585934734728,39.3,"(46.53138631, -118.21774601)",46.53138631,-118.21774601,POINT (-118.21774601 46.53138631),4.7,20,0
87,534,52,NM,1,2005-06-19,2005-07-21,33,2005,7,0.0,1.0,33.47372115384616,33.47565,0.2359000000000009,-108.2798173076923,-108.2808,0.3091000000000008,345.2865384615386,345.65,21.077532214502565,87.5,91.77884615384612,65.0,82.67666132624309,399.3,"(33.2205021725552, -108.235718592279)",33.2205021725552,-108.235718592279,POINT (-108.235718592279 33.2205021725552),3.0,13,1
88,536,9,AZ,1,2005-07-02,2005-07-15,13,2005,7,0.0,0.0,35.85321111111111,35.8599,0.042599999999993,-111.92966666666666,-111.933,0.0398999999999887,355.47777777777776,361.7,22.360946859300142,65.90000000000003,104.73333333333332,95.8,56.01290029984165,215.4,"(35.9731167990655, -111.98484632748)",35.9731167990655,-111.98484632748,POINT (-111.98484632748 35.9731167990655),7.5,31,0
89,538,14,AZ,1,2005-07-07,2005-07-12,6,2005,7,0.0,0.0,36.19932857142858,36.1952,0.0424999999999968,-112.09225,-112.0924,0.051400000000001,341.8,335.65,22.5265655137696,80.59999999999997,90.2285714285714,49.05,108.96188062148812,399.0,"(36.0778136892505, -112.129551389023)",36.0778136892505,-112.129551389023,POINT (-112.129551389023 36.0778136892505),25.4,79,0
90,546,63,NV,1,2005-07-16,2005-07-18,2,2005,7,0.0,0.0,41.71906349206349,41.6949,0.2422000000000039,-116.46449047619048,-116.4642,0.1165999999999911,363.19682539682526,366.0,30.615829598712637,140.59999999999997,209.50317460317464,142.5,229.4822250255182,1223.9,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),2.5,10,0
91,568,8,OR,1,2005-07-28,2005-07-28,1,2005,7,0.0,0.0,44.3353125,44.3343,0.0204999999999984,-117.337875,-117.33815,0.0446000000000026,371.35,370.4500000000001,11.494222151026264,31.19999999999999,206.12500000000003,162.89999999999998,123.7015042061217,331.9,"(44.787583, -117.841447)",44.787583,-117.841447,POINT (-117.841447 44.787583),6.9,29,0
92,571,9,OR,1,2005-07-29,2005-07-29,1,2005,7,0.0,0.0,42.29006666666666,42.2875,0.0313999999999978,-121.72681111111112,-121.7254,0.038499999999999,343.3111111111111,330.7,22.952692894540967,59.400000000000034,98.6111111111111,47.4,86.75128881527415,236.7,"(42.190296, -121.731369)",42.190296,-121.731369,POINT (-121.731369 42.190296),36.6,104,0
93,574,22,WA,1,2005-07-31,2005-08-23,24,2005,8,0.0,1.0,46.64148181818182,46.6472,0.0629000000000061,-119.31478636363634,-119.3136,0.1103000000000093,353.6363636363636,347.15,31.57103171089035,132.0,272.3545454545455,161.65,298.1065449150893,1191.8000000000002,"(46.5754, -119.0021)",46.5754,-119.0021,POINT (-119.0021 46.5754),6.8,28,1
94,577,7,WA,1,2005-08-05,2005-08-06,2,2005,8,0.0,0.0,47.29784285714286,47.3007,0.0204999999999984,-120.89612857142856,-120.8934,0.0531000000000005,333.4,327.7,13.774130341573894,41.80000000000001,117.4,82.2,75.11131738959182,213.1,"(47.598863, -120.664702)",47.598863,-120.664702,POINT (-120.664702 47.598863),3.3,14,0
95,578,9,MT,1,2005-08-05,2005-08-07,2,2005,8,0.0,0.0,46.05543333333334,46.0543,0.0155999999999991,-114.38564444444442,-114.3856,0.0460000000000064,338.53333333333336,327.7,19.693780744184203,43.700000000000045,92.04444444444444,72.3,83.11856157187623,255.6,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),11.9,50,0
96,580,12,OR,1,2005-08-08,2005-08-08,1,2005,8,0.0,0.0,43.88325833333334,43.8848,0.0587999999999979,-117.136825,-117.13595,0.055499999999995,335.6416666666666,329.65,18.48470907796414,57.0,66.975,43.7,59.1898505581059,184.1,"(43.787147, -116.959578)",43.787147,-116.959578,POINT (-116.959578 43.787147),10.9,45,0
97,581,26,ID,1,2005-08-09,2005-08-13,4,2005,8,0.0,0.0,45.88738461538462,45.88765,0.0931999999999959,-116.04158076923076,-116.04295,0.1073000000000092,346.2307692307693,346.20000000000005,15.857307948848549,70.0,98.58076923076923,75.55,70.89926949824387,291.6,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),10.6,44,0
98,582,16,OR,1,2005-08-10,2005-08-13,3,2005,8,0.0,0.0,45.65393125,45.64665,0.1077000000000012,-116.5441625,-116.55575,0.0978000000000065,357.88750000000005,357.4,20.768561978785787,82.89999999999998,159.21875,126.0,126.66858710166989,531.5999999999999,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),10.6,44,0
99,583,12,ID,1,2005-08-10,2005-08-16,6,2005,8,0.0,0.0,45.96675,45.967,0.0330000000000012,-116.59685833333332,-116.5972,0.0283000000000015,351.9833333333333,354.25,22.990149405712213,86.59999999999997,108.4833333333333,76.65,103.6198193865294,351.9,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),24.9,78,0
100,585,9,ID,1,2005-08-11,2005-08-11,1,2005,8,0.0,0.0,43.21476666666667,43.2269,0.0795999999999992,-113.59585555555556,-113.5818,0.1231000000000079,372.5444444444445,364.9,43.42729876215856,127.10000000000002,682.6333333333333,239.8,804.1518964101248,2285.3,"(43.460556, -113.562222)",43.460556,-113.562222,POINT (-113.562222 43.460556),6.9,29,0
101,586,7,ID,1,2005-08-11,2005-08-15,5,2005,8,0.0,0.0,45.917385714285714,45.9168,0.0178000000000011,-115.76237142857144,-115.7595,0.022199999999998,359.07142857142856,323.1,50.03544457967486,120.3,222.55714285714288,32.1,314.7739551760006,859.8,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),18.1,64,0
102,592,14,ID,1,2005-08-19,2005-09-08,20,2005,8,0.0,1.0,45.94964285714286,45.94685,0.075099999999999,-114.97288571428572,-114.974,0.1259000000000014,354.1571428571429,355.54999999999995,22.36208034514315,67.30000000000001,256.95714285714286,107.5,316.1227018696421,951.1,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),44.6,123,0
103,593,17,ID,1,2005-08-21,2005-09-03,13,2005,8,0.0,1.0,44.9981,45.0058,0.0500000000000042,-115.37417647058824,-115.3692,0.0641999999999995,351.5882352941176,352.1,25.91432717515885,99.2,149.73529411764707,76.2,213.7514588873503,865.6,"(44.899212817, -116.094872678)",44.899212817,-116.094872678,POINT (-116.094872678 44.899212817),8.1,34,0
104,595,103,ID,1,2005-08-22,2005-09-09,18,2005,8,0.0,1.0,45.26922330097088,45.281,0.1428000000000011,-115.2946194174757,-115.2926,0.1800999999999959,364.3815533980584,361.4,35.50487607377721,182.2,287.29223300970875,111.1,564.1446478205503,4906.3,"(44.899212817, -116.094872678)",44.899212817,-116.094872678,POINT (-116.094872678 44.899212817),8.7,36,0
105,598,69,NV,1,2005-08-23,2005-08-25,2,2005,8,0.0,0.0,41.89107536231883,41.8902,0.1041999999999987,-119.81928985507244,-119.8262,0.1315000000000026,362.1347826086957,359.4,23.092491943123477,102.2,256.2333333333333,179.9,235.1806293710699,1141.4,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),5.0,21,0
106,604,18,ID,1,2005-08-28,2005-09-09,13,2005,8,0.0,1.0,45.08648333333333,45.08135,0.0822000000000002,-114.69717777777775,-114.7022,0.091700000000003,352.6777777777778,358.1,22.827191101727152,67.39999999999998,140.73888888888894,99.85,137.03739351805487,567.3000000000001,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),51.3,140,0
107,606,12,ID,1,2005-08-28,2005-09-07,10,2005,9,0.0,1.0,45.866016666666674,45.84795,0.0967000000000055,-114.66525833333333,-114.6608,0.0918999999999954,361.39166666666665,351.45000000000005,37.08578405248943,127.40000000000003,157.0666666666667,76.2,182.5739667459009,643.7,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),17.8,63,0
108,607,26,NV,1,2005-08-29,2005-08-29,1,2005,8,0.0,0.0,40.91479230769231,40.91465,0.0548000000000001,-115.61137307692309,-115.60785,0.1137999999999976,379.2999999999999,374.15,36.32653024994267,154.09999999999997,355.0230769230769,241.45,344.1411121126824,1412.7,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),4.5,19,0
109,609,7,ID,1,2005-08-29,2005-08-30,2,2005,8,0.0,0.0,44.5728,44.5397,0.1098999999999961,-113.6963142857143,-113.6993,0.0279999999999915,365.7714285714286,352.2,33.8738204855271,106.70000000000005,364.6571428571429,292.8,290.50686083202265,830.4,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),13.4,54,0
110,610,8,MT,1,2005-08-29,2005-09-07,9,2005,8,0.0,1.0,47.697275000000005,47.6963,0.0195000000000007,-112.928475,-112.9294,0.0685000000000002,398.75,392.8,43.10694342479609,115.0,811.0749999999999,484.65,875.2627617709194,2311.4,"(47.1220914826315, -113.155326029911)",47.1220914826315,-113.155326029911,POINT (-113.155326029911 47.1220914826315),5.5,23,2
111,620,7,MT,1,2005-09-07,2005-09-09,3,2005,9,0.0,0.0,46.04168571428572,46.0398,0.0150000000000005,-114.3806857142857,-114.3674,0.0981000000000023,358.3142857142857,348.2,26.71138512391477,68.30000000000001,112.32857142857142,61.9,93.06452446709064,233.9,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),38.9,109,0
112,621,9,OR,1,2005-09-08,2005-09-08,1,2005,9,0.0,0.0,44.63867777777777,44.6425,0.0266999999999981,-119.63132222222222,-119.6266,0.0552999999999883,383.2888888888889,374.9,27.07570148880932,80.40000000000003,653.3333333333335,420.4,551.6678529695201,1690.5,"(44.4172, -118.9547)",44.4172,-118.9547,POINT (-118.9547 44.4172),4.7,20,2
113,622,6,WA,1,2005-09-14,2005-09-20,7,2005,9,0.0,0.0,47.20773333333333,47.2074,0.0198999999999998,-117.32278333333332,-117.32135,0.0296999999999911,381.85,361.5,38.15011140219647,90.60000000000002,354.75,142.4,374.15253440274864,901.1,"(47.23136, -117.36856)",47.23136,-117.36856,POINT (-117.36856 47.23136),3.7,15,0
114,623,9,ID,1,2005-09-14,2005-09-14,1,2005,9,0.0,0.0,45.93773333333333,45.9382,0.0335000000000036,-116.221,-116.2123,0.0890999999999877,416.31111111111113,415.2,48.20148971879512,150.40000000000003,805.4666666666667,466.1,726.584776540219,2011.1,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),4.9,20,2
115,624,29,ID,1,2005-09-14,2005-09-27,14,2005,9,0.0,0.0,47.29164137931034,47.2944,0.3072999999999979,-116.93879655172412,-116.9358,0.1774999999999948,370.2655172413792,365.5,16.704539072233143,60.400000000000034,356.8275862068967,262.6,276.278262803169,860.9,"(47.338604592, -116.885623481)",47.338604592,-116.885623481,POINT (-116.885623481 47.338604592),5.1,21,0
116,634,9,ID,1,2005-09-30,2005-10-01,2,2005,9,0.0,1.0,43.47502222222222,43.4789,0.0466999999999941,-115.16033333333333,-115.1595,0.0524000000000057,379.4333333333333,364.0,31.905407065260896,101.2,328.70000000000005,274.6,291.39498108237893,945.8,"(43.822910411, -115.83949967)",43.822910411,-115.83949967,POINT (-115.83949967 43.822910411),4.0,17,0
117,635,7,CA,1,2005-09-30,2005-10-01,2,2005,9,0.0,1.0,34.21221428571429,34.2126,0.0151000000000038,-118.2956,-118.296,0.0271000000000043,383.1285714285714,370.4,49.627603686044,136.7,402.5,334.5,306.5294602481138,866.1999999999999,"(34.17605, -118.31712)",34.17605,-118.31712,POINT (-118.31712 34.17605),12.8,52,2
118,641,7,OR,1,2005-10-21,2005-10-23,2,2005,10,0.0,0.0,43.918128571428575,43.9263,0.0560000000000044,-119.63594285714284,-119.6196,0.0775000000000005,347.8,354.0,17.91405407308277,49.30000000000001,77.52857142857142,77.9,45.6860924967221,138.5,"(43.586260757, -119.052158537)",43.586260757,-119.052158537,POINT (-119.052158537 43.586260757),8.8,37,0
119,642,8,CA,1,2005-10-23,2005-10-25,2,2005,10,0.0,0.0,40.12431250000001,40.124750000000006,0.0144000000000019,-120.727425,-120.7259,0.0301000000000044,340.1875,333.7,18.50895053751022,50.19999999999999,59.3625,44.75,34.4787279140549,90.8,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),18.0,63,0
120,643,7,ID,1,2005-10-18,2005-10-25,8,2005,10,0.0,0.0,46.69625714285714,46.697,0.0129999999999981,-115.75908571428572,-115.7764,0.122799999999998,375.57142857142856,372.0,22.60049514838957,60.29999999999996,209.48571428571427,185.0,101.74268898503104,262.7,"(46.2094, -116.0275)",46.2094,-116.0275,POINT (-116.0275 46.2094),17.3,62,0
121,643,7,ID,1,2005-10-18,2005-10-25,8,2005,10,0.0,0.0,46.69625714285714,46.697,0.0129999999999981,-115.75908571428572,-115.7764,0.122799999999998,375.57142857142856,372.0,22.60049514838957,60.29999999999996,209.48571428571427,185.0,101.74268898503104,262.7,"(46.2094, -116.0275)",46.2094,-116.0275,POINT (-116.0275 46.2094),17.6,63,0
122,645,8,NM,1,2005-11-30,2005-11-30,1,2005,11,0.0,0.0,34.228950000000005,34.22965,0.0243000000000037,-103.683875,-103.6753,0.1037000000000034,379.65,373.65,26.89912372444234,65.09999999999997,321.68750000000006,247.75,222.28049485471536,558.6,"(33.459913583465, -104.404711486368)",33.459913583465,-104.404711486368,POINT (-104.404711486368 33.459913583465),9.7,40,0
123,646,6,OR,1,2005-12-17,2005-12-18,2,2005,12,0.0,0.0,44.83235,44.8146,0.065100000000001,-123.81355,-123.8294,0.0979999999999989,352.3333333333333,358.0,24.411609260076776,54.5,147.53333333333333,101.9,113.12885868188836,243.8,"(44.5884, -123.2673)",44.5884,-123.2673,POINT (-123.2673 44.5884),8.0,33,0
124,648,22,CO,1,2006-01-08,2006-01-08,1,2006,1,0.0,0.0,37.394681818181816,37.39325,0.0240999999999971,-104.81212727272728,-104.8129,0.0861000000000018,427.0272727272728,414.0,53.598349137851535,177.5,861.0454545454545,457.3,779.2537472463014,2091.2000000000003,"(37.7249192952427, -105.519073012659)",37.7249192952427,-105.519073012659,POINT (-105.519073012659 37.7249192952427),1.7,7,2
125,654,20,NM,1,2006-04-12,2006-04-13,2,2006,4,0.0,0.0,36.113075,36.119150000000005,0.092100000000002,-105.14258499999998,-105.1447,0.102800000000002,368.265,366.0,18.039000876755317,75.80000000000001,223.005,175.2,159.14037323927843,755.8000000000001,"(36.383359115, -105.583899941)",36.383359115,-105.583899941,POINT (-105.583899941 36.383359115),3.4,14,0
126,657,33,NM,1,2006-05-04,2006-05-05,2,2006,5,0.0,0.0,33.70793030303031,33.7051,0.0517000000000038,-106.94794242424244,-106.9474,0.0653999999999968,388.1969696969696,372.6,54.71834407244341,182.9,543.5424242424242,204.8,869.2300094876725,4043.7,"(33.8695926935384, -106.85258406248)",33.8695926935384,-106.85258406248,POINT (-106.85258406248 33.8695926935384),6.1,25,0
127,664,7,WY,1,2006-06-07,2006-06-07,1,2006,6,0.0,0.0,43.03091428571429,43.0304,0.0125000000000028,-109.10128571428572,-109.0989,0.0477999999999951,361.6571428571428,357.6,21.676627746865755,70.19999999999999,186.67142857142855,142.7,124.03718144553424,343.1,"(42.8421683785244, -108.736281332747)",42.8421683785244,-108.736281332747,POINT (-108.736281332747 42.8421683785244),9.1,38,0
